OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
149805,361031000000.0,361031000000.0,36,103,147004,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,21635.93416,19333.04272,2302.891445,90.76326,108,2470.0,43.0,0.62,11,0.255813953,24,0.558139535,8,0.186046512,177,51,35,91,0.288135593,354,17,99,68,153,17,17,49,68,102,17,46,5,50,64,118,172,0.18079096,1.072564669,0.046897564,0.153719795,0.007382024,0.042989434,0.029528096,0.066438216,0.007382024,0.007382024,0.021277599,0.029528096,0.044292144,0.007382024,0.019974889,0.002171184,0.021711835,1.226284463,1,8.23255814,0.824763261,0.824763261,0.886079744,0.886079744,0.852013445,0.586756767,0.604147208,0.396652967,0.467532468,0.666666667,0.5,0.60653066,12.29183537,2.146132095,1.751660859,8.394042413,45.68031212,2.779114931,2.779114931,0.0,27.79114931,25.28994587,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,25054,28803,-99999,-99999,3.71495e-06,0.020525937,4.84367e-06,0.029867632,-99999.0,-99999.0,-99999.0,-99999.0,20,20,9,1,10.0,42461.91124,87559532.14
149806,361031000000.0,361031000000.0,36,103,123301,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,124.1608312,0.0,124.1608312,121.9495398,1357,529.0,529.0,0.66,35,0.066162571,284,0.536862004,210,0.396975425,809,178,306,325,0.220024722,22,0,0,0,22,0,0,0,0,4,0,0,18,0,4,5,13,0.181818182,4.337859748,11.12755327,0.180402485,0.0,0.0,0.0,0.180402485,0.0,0.0,0.0,0.0,0.032800452,0.0,0.0,0.147602033,0.0,4.518262233,0,0.041587902,0.0,0.0,0.684038436,0.228012812,0.241959243,0.187376014,0.208602485,0.000535528,0.031907179,0.052948255,36.77272727,0.0,24.42539416,2.041077966,2.311769122,20.07254707,130.6176823,5.154604667,10.30920933,0.0,92.78288401,61.85525601,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,325578,348766,-99999,-99999,4.82759e-05,0.266735594,5.86504e-05,0.361657274,-99999.0,-99999.0,-99999.0,-99999.0,4,3,16,1,6.833333333,3532.088502,502474.2294
149807,361031000000.0,361031000000.0,36,103,123202,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,181.4838305,0.0,181.4838305,181.10528,2164,628.0,573.0,0.684,72,0.12565445,82,0.143106457,419,0.731239092,1270,301,536,433,0.237007874,1031,140,0,805,79,7,140,0,805,76,7,0,3,0,122,487,422,0.118331717,3.467596307,11.94885097,5.692821325,0.773031024,0.0,4.444928387,0.436210363,0.038651551,0.773031024,0.0,4.444928387,0.419645413,0.038651551,0.0,0.016564951,0.0,9.160417632,0,1.79930192,0.501378911,0.431864288,0.439551008,0.340201945,0.682580215,0.745053421,0.685307538,0.858281984,0.645383412,0.896132116,1.231813773,0.793093805,25.65210284,0.9500036,1.588374021,23.11372522,117.5730088,0.0,14.10593987,7.052969934,56.42375947,63.4767294,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,288359,312527,-99999,-99999,4.27572e-05,0.236243264,5.25562e-05,0.324078788,-99999.0,-99999.0,-99999.0,-99999.0,16,4,16,1,9.0,3848.604749,734456.1287
149808,361031000000.0,361031000000.0,36,103,123500,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,91.8478113,0.0,91.8478113,91.8478113,1071,339.0,311.0,0.507,0,0.0,125,0.40192926,186,0.59807074,500,123,155,222,0.246,94,8,37,15,30,4,8,37,15,28,4,0,2,0,22,49,23,0.234042553,3.690888168,11.66059359,1.023432117,0.087100606,0.402840302,0.163313636,0.326627272,0.043550303,0.087100606,0.402840302,0.163313636,0.30485212,0.043550303,0.0,0.021775151,0.0,4.714320286,0,0.302250804,0.850226545,0.850226545,0.807338271,0.695646386,0.479640713,0.513125278,0.55125337,0.243935188,0.161373391,0.316498316,5.319148936,0.013311207,28.98611475,6.278386145,3.817684438,18.89004416,81.33106161,27.87219384,13.93609692,0.0,97.55267843,6.968048459,893.19,0.0,0.039758891,6.0,41.80829075,0.005602241,285036,307773,72238,45415,4.22644e-05,0.233520836,5.17568e-05,0.319149069,5.79667e-06,0.010373111,7.07142e-06,0.016834106,9,15,13,13,12.66666667,2880.170115,371700.7143
149810,361032000000.0,361032000000.0,36,103,201003,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,5467.712169,3113.7412,2353.970969,725.68088,112,663.0,53.0,0.723,0,0.0,31,0.58490566,22,0.41509434,103,20,40,43,0.194174757,32,6,2,6,14,4,6,2,6,11,4,3,0,0,2,9,21,0.0625,0.913624733,0.154337813,0.044096518,0.008268097,0.002756032,0.008268097,0.019292227,0.005512065,0.008268097,0.002756032,0.008268097,0.015158178,0.005512065,0.004134049,0.0,0.0,0.957721251,0,0.603773585,0.883929734,0.883929734,0.920852511,0.793456403,0.668554136,0.717560418,0.773987226,0.795458995,0.444444444,0.474074074,3.21875,0.108744955,4.707843188,1.088157664,0.141094502,3.478591022,7.162705157,3.534453105,2.175048064,0.0,7.340787218,0.815643024,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,2056,1822,-99999,-99999,3.04859e-07,0.001684415,3.06397e-07,0.001889346,-99999.0,-99999.0,-99999.0,-99999.0,15,19,4,1,7.333333333,21935.82514,22127618.52
149811,361032000000.0,361032000000.0,36,103,169902,4,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,1233.676896,445.2388647,788.4380315,772.0390136,445,521.0,209.0,0.438,0,0.0,123,0.588516746,86,0.411483254,222,60,50,112,0.27027027,83,0,0,25,36,22,0,0,25,34,22,0,2,0,13,31,39,0.156626506,0.674836363,0.576395742,0.10750752,0.0,0.0,0.032381783,0.046629768,0.028495969,0.0,0.0,0.032381783,0.044039225,0.028495969,0.0,0.002590543,0.0,0.782343883,0,0.397129187,0.979135114,0.668363694,0.84307612,0.562050746,0.651146425,0.596237358,0.632394657,0.915264974,0.314393939,0.544262295,2.674698795,0.187364606,5.722965268,0.0,0.46265931,5.260305958,21.11394851,0.0,3.246926071,0.0,23.54021402,3.246926071,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,14257,17351,-99999,-99999,2.11399e-06,0.011680302,2.91784e-06,0.017992337,-99999.0,-99999.0,-99999.0,-99999.0,15,10,6,1,6.5,10991.47469,4992621.523
149812,361032000000.0,361032000000.0,36,103,159105,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,311.8463775,0.0,311.8463775,304.8904213,1699,879.0,836.0,0.601,49,0.05861244,486,0.581339713,301,0.360047847,973,202,296,475,0.207605344,45,6,34,5,0,0,6,34,5,0,0,0,0,0,17,10,18,0.377777778,2.883003002,5.572493857,0.14759401,0.019679201,0.111515474,0.016399334,0.0,0.0,0.019679201,0.111515474,0.016399334,0.0,0.0,0.0,0.0,0.0,3.030597012,0,0.053827751,0.659535229,0.450202833,0.659535229,0.348446202,0.172177092,0.078914578,0.082775369,0.0,0.051605505,0.088408644,21.62222222,1.10633e-09,14.02105796,0.82194668,1.292699824,11.90641146,100.6054335,4.104585117,6.156877676,0.0,123.1375535,14.36604791,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,92949,115117,-99999,-99999,1.37822e-05,0.076150129,1.93587e-05,0.119372015,-99999.0,-99999.0,-99999.0,-99999.0,2,5,14,1,6.166666667,5184.2588,1262023.752
149813,361032000000.0,361032000000.0,36,103,190706,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,2346.948881,41.1705665,2305.778315,2011.506037,1050,1044.0,555.0,0.577,57,0.102702703,224,0.403603604,274,0.493693694,739,144,216,379,0.194857916,432,113,23,101,116,79,113,23,101,105,79,0,11,0,103,129,200,0.238425926,0.519014102,0.521996942,0.214764456,0.056176814,0.011434219,0.050211134,0.057668234,0.039274056,0.056176814,0.011434219,0.050211134,0.052199694,0.039274056,0.0,0.005468539,0.0,0.733778558,0,0.778378378,0.938501463,0.938501463,0.889995796,0.766868586,0.751482003,0.783490927,0.840552819,0.688082763,0.582995951,0.737830914,1.710648148,0.491325642,5.755823101,0.0,1.531449816,4.224373285,15.55021997,0.0,8.326906311,1.387817718,11.65766884,0.832690631,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,11365,11955,-99999,-99999,1.68517e-06,0.009310979,2.01042e-06,0.012396887,-99999.0,-99999.0,-99999.0,-99999.0,18,18,6,1,8.333333333,13555.52463,9497974.408
149814,361032000000.0,361032000000.0,36,103,201001,5,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,950.3127473,0.0,950.3127473,949.6024305,2455,1217.0,784.0,0.548,0,0.0,183,0.233418367,601,0.766581633,1074,241,304,529,0.224394786,285,20,4,116,115,30,20,4,116,104,30,0,11,0,51,112,122,0.178947368,1.281588969,2.585292456,0.300125601,0.021061446,0.004212289,0.122156385,0.121103313,0.031592169,0.021061446,0.004212289,0.122156385,0.109519517,0.031592169,0.0,0.011583795,0.0,1.58171457,0,0.363520408,0.755150891,0.755150891,0.749344214,0.645675564,0.504461986,0.58530712,0.609656843,0.57294833,0.208029197,0.419426049,3.768421053,0.062761023,12.19513899,0.0,0.77055637,11.42458262,43.33798543,0.0,10.10193752,0.0,25.59157506,19.53041254,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,4842,5048,-99999,-99999,7.1796e-07,0.003966895,8.48899e-07,0.005234587,-99999.0,-99999.0,-99999.0,-99999.0,10,13,9,1,7.166666667,9162.543057,3845862.14
149815,361031000000.0,361031000000.0,36,103,146606,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,3096.620629,22.1026008,3074.518028,556.09811,1778,608.0,608.0,0.565,0,0.0,128,0.210526316,480,0.789473684,965,168,218,579,0.174093264,2281,216,42,1267,738,18,216,42,1267,268,18,1,469,0,264,746,1271,0.115738711,1.093332254,3.197277545,4.101794196,0.388420669,0.075526241,2.278374944,1.327103953,0.032368389,0.388420669,0.075526241,2.278374944,0.481929349,0.032368389,0.001798244,0.84337636,0.0,5.19512645,0,3.751644737,0.637894097,0.637894097,0.638145069,0.597166567,0.739577812,0.642412269,0.602712296,0.456255395,0.876077852,0.594577942,0.423060061,0.561614314,3.530956267,0.880642412,0.092310819,2.558003036,11.17459052,1.457138959,0.0,0.0,9.575484589,4.787742295,-99999.0,0.0,0.00232605,-99999.0,-99999.0,-99999.0,100228,108714,-99999,-99999,1.48616e-05,0.08211358,1.82819e-05,0.112732344,-99999.0,-99999.0,-99999.0,-99999.0,17,11,5,1,6.666666667,15883.25961,12531856.0
149816,361032000000.0,361032000000.0,36,103,158402,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,513.659125,223.0816329,290.5774921,264.87238,437,194.0,162.0,0.49,2,0.012345679,27,0.166666667,133,0.820987654,258,62,54,142,0.240310078,103,0,0,47,42,14,0,0,47,33,14,0,9,0,31,19,53,0.300970874,0.732428198,1.649851147,0.388866518,0.0,0.0,0.177443945,0.158566929,0.052855643,0.0,0.0,0.177443945,0.124588302,0.052855643,0.0,0.033978628,0.0,1.121294716,0,0.635802469,0.905743015,0.618265793,0.870614458,0.580409639,0.760958846,0.61731816,0.630594113,0.897530561,0.381481481,0.570637119,2.504854369,0.222049629,12.61758533,0.012568057,0.251810687,12.35320658,49.21069384,0.0,0.0,0.0,63.87280675,6.607531733,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,31504,43777,-99999,-99999,4.67134e-06,0.025810215,7.36178e-06,0.045395109,-99999.0,-99999.0,-99999.0,-99999.0,18,11,9,1,8.166666667,7580.017365,2078749.721
149840,361032000000.0,361032000000.0,36,103,159510,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,18804.98977,17851.69082,953.2989508,1.00953,152,1747.0,41.0,0.559,8,0.195121951,8,0.195121951,25,0.609756098,125,30,36,59,0.24,118,17,7,34,47,13,17,7,34,47,13,0,0,0,18,38,62,0.152542373,1.832583576,0.15944631,0.123780688,0.017832811,0.007342922,0.035665622,0.049302477,0.013636855,0.017832811,0.007342922,0.035665622,0.049302477,0.013636855,0.0,0.0,0.0,1.956364264,1,2.87804878,0.879121802,0.879121802,0.879121802,0.680419204,0.904615816,0.746186891,0.780308844,0.441281713,0.874074074,0.971193416,1.059322034,0.942403234,11.93714041,0.0,0.0,11.93714041,85.06443853,0.0,0.0,0.0,79.21964032,32.22493844,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,90,95,-99999,-99999,1.3345e-08,7.37341e-05,1.59757e-08,9.85114e-05,-99999.0,-99999.0,-99999.0,-99999.0,20,15,13,1,10.5,42079.41077,76102866.79
149847,361031000000.0,361031000000.0,36,103,124401,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,386.8973192,110.5619298,276.3353894,115.91278,862,584.0,556.0,0.7,41,0.073741007,303,0.544964029,212,0.381294964,357,74,91,192,0.207282913,296,273,1,10,0,12,273,1,10,0,12,0,0,0,115,64,117,0.388513514,5.038271017,7.436626056,2.553644214,2.355219157,0.008627176,0.086271764,0.0,0.103526117,2.355219157,0.008627176,0.086271764,0.0,0.103526117,0.0,0.0,0.0,7.591915231,0,0.532374101,0.243980854,0.210153669,0.243980854,0.162653903,0.474290056,0.473189995,0.520304265,0.93655576,0.511226252,0.906584992,1.206081081,0.813767092,8.167251718,0.0,0.349641935,7.817609783,34.75660508,0.0,2.316026193,0.0,46.32052387,2.316026193,885.14,0.0,0.0,4.0,9.264104773,0.004640371,199136,230232,28305,41580,2.95274e-05,0.163145726,3.8717e-05,0.238741957,2.27131e-06,0.004064494,6.47428e-06,0.015412576,9,2,8,13,8.833333333,6302.695626,1565753.828
149848,361032000000.0,361032000000.0,36,103,190706,5,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,1202.581585,0.0,1202.581585,967.2317722,890,409.0,281.0,0.563,0,0.0,132,0.46975089,149,0.53024911,608,112,198,298,0.184210526,1085,42,5,267,696,75,42,5,267,355,75,89,252,0,135,345,605,0.124423963,0.42285625,0.920151742,1.121758022,0.043422891,0.005169392,0.276045523,0.71957934,0.077540877,0.043422891,0.005169392,0.276045523,0.367026818,0.077540877,0.092015174,0.260537347,0.0,1.544614272,0,3.861209964,0.599705084,0.599705084,0.817162717,0.764688591,0.711510841,0.497616316,0.506730328,0.413807173,0.901265823,0.718251624,0.560368664,0.644273898,7.220298498,0.332317779,1.154447102,5.733533618,21.47327077,2.128753701,6.386261103,0.532188425,18.62659488,4.257507402,-99999.0,0.0,0.00172387,-99999.0,-99999.0,-99999.0,10031,10202,-99999,-99999,1.48737e-06,0.008218076,1.71562e-06,0.010579092,-99999.0,-99999.0,-99999.0,-99999.0,17,18,7,1,8.5,9998.383105,4866781.786
149849,361032000000.0,361032000000.0,36,103,190705,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,2318.57167,282.8640185,2035.707652,1905.81647,1150,891.0,487.0,0.627,28,0.057494867,228,0.468172485,231,0.474332649,358,63,112,183,0.175977654,831,150,27,263,201,190,150,27,263,195,190,0,6,0,97,223,511,0.116726835,0.467516161,0.603415921,0.436033591,0.078706424,0.014167156,0.137998598,0.105466609,0.099694804,0.078706424,0.014167156,0.137998598,0.102318352,0.099694804,0.0,0.003148257,0.0,0.903549753,0,1.706365503,0.910354449,0.910354449,0.835840118,0.720205121,0.883194701,0.800096251,0.843252058,0.492926268,0.838970217,0.602186712,0.430806258,0.565981582,7.717080603,0.195088855,2.434100585,5.087891162,19.08077516,0.314386989,10.68915764,1.571934947,13.20425356,1.571934947,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,15818,17715,-99999,-99999,2.34545e-06,0.012959179,2.97905e-06,0.018369791,-99999.0,-99999.0,-99999.0,-99999.0,20,16,6,1,8.333333333,16711.56056,9383131.431
149850,361032000000.0,361032000000.0,36,103,201004,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,1812.155046,1087.244695,724.9103512,633.8907569,798,782.0,281.0,0.495,0,0.0,61,0.217081851,220,0.782918149,345,69,110,166,0.2,198,32,2,63,11,90,32,2,63,8,90,3,0,0,56,68,74,0.282828283,1.233651054,1.258891996,0.312356661,0.050481885,0.003155118,0.09938621,0.017353148,0.1419803,0.050481885,0.003155118,0.09938621,0.012620471,0.1419803,0.004732677,0.0,0.0,1.546007714,0,0.704626335,0.760695411,0.760695411,0.701458527,0.604414662,0.660877406,0.633828557,0.666304867,0.678712971,0.397590361,0.729281768,1.742424242,0.475958677,9.038869641,0.0,1.308794537,7.730075104,30.02898215,0.0,5.297206742,2.648603371,29.13463708,4.414338952,-99999.0,0.014807015,0.097570389,0.33,0.291346371,0.000413534,2177,2026,-99999,-99999,3.228e-07,0.001783546,3.40703e-07,0.002100886,-99999.0,-99999.0,-99999.0,-99999.0,15,12,7,1,7.166666667,12523.17014,7333678.396
149851,361032000000.0,361032000000.0,36,103,158712,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,520.0805127,0.0,520.0805127,513.02904,2281,673.0,615.0,0.6,57,0.092682927,137,0.222764228,421,0.684552846,813,185,252,376,0.227552276,43,0,0,31,12,0,0,0,31,12,0,0,0,0,13,21,9,0.302325581,1.311816579,4.446142074,0.083815918,0.0,0.0,0.060425429,0.023390489,0.0,0.0,0.0,0.060425429,0.023390489,0.0,0.0,0.0,0.0,1.395632497,0,0.069918699,0.854180205,0.367875391,0.854180205,0.284726735,0.254986874,0.140910926,0.127198889,4.62066e-07,0.037005164,0.10046729,18.90697674,1.67147e-08,10.51143551,0.999021418,1.259294889,8.253119205,28.31438525,2.461157395,2.461157395,0.0,30.76446744,6.152893488,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,82037,98922,-99999,-99999,1.21642e-05,0.067210278,1.66353e-05,0.102578407,-99999.0,-99999.0,-99999.0,-99999.0,4,3,7,1,3.833333333,6514.104723,2104736.257
149852,361031000000.0,361031000000.0,36,103,147003,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,602.4871272,50.4780822,552.009045,205.76954,575,305.0,305.0,0.417,0,0.0,133,0.436065574,172,0.563934426,325,51,78,196,0.156923077,39,6,0,5,28,0,6,0,5,18,0,0,10,0,12,10,17,0.307692308,1.482240763,2.794388324,0.189532425,0.029158835,0.0,0.024299029,0.136074562,0.0,0.029158835,0.0,0.024299029,0.087476504,0.0,0.0,0.048598058,0.0,1.671773189,0,0.127868852,0.718375537,0.490367592,0.906837693,0.604558462,0.319544717,0.358968115,0.390452866,0.098098601,0.127035831,0.214285714,8.333333333,0.000653392,5.576096628,0.0,0.47319274,5.102903887,25.90334367,0.0,3.478203876,4.637605168,26.66622972,1.159401292,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,149409,179574,-99999,-99999,2.2154e-05,0.122405993,3.01981e-05,0.186211509,-99999.0,-99999.0,-99999.0,-99999.0,5,12,7,1,5.5,7116.647683,2438231.725
149853,361031000000.0,361031000000.0,36,103,147003,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,560.973833,0.0,560.973833,556.93907,2289,637.0,615.0,0.573,11,0.017886179,84,0.136585366,520,0.845528455,880,160,205,515,0.181818182,313,33,27,11,157,85,33,27,11,31,85,96,30,0,66,95,152,0.21086262,1.143751685,4.109964848,0.562000436,0.059252442,0.048479271,0.019750814,0.281897982,0.152619927,0.059252442,0.048479271,0.019750814,0.055661385,0.152619927,0.172370741,0.053865856,0.0,1.705752121,0,0.508943089,0.786805475,0.786805475,0.892377244,0.835073216,0.595127923,0.690790097,0.763644465,0.758397243,0.240584166,0.524727578,2.811501597,0.163408579,11.62497639,0.0,1.550993428,10.07398296,44.1312563,0.0,13.69047814,0.0,38.78968807,9.126985429,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,161393,194075,-99999,-99999,2.3931e-05,0.132224099,3.26367e-05,0.201248503,-99999.0,-99999.0,-99999.0,-99999.0,13,20,9,1,8.833333333,6788.035259,2270228.496
149855,361031000000.0,361031000000.0,36,103,110200,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,152.0853551,0.0,152.0853551,151.1783963,540,192.0,192.0,0.581,0,0.0,44,0.229166667,148,0.770833333,333,48,69,216,0.144144144,28,0,1,2,22,3,0,1,2,16,3,2,4,0,11,10,7,0.392857143,1.270022733,3.571938937,0.185211649,0.0,0.006614702,0.013229403,0.145523438,0.019844105,0.0,0.006614702,0.013229403,0.105835228,0.019844105,0.013229403,0.026458807,0.0,1.455234382,0,0.145833333,0.531134905,0.457494706,0.744015357,0.641083932,0.295060335,0.406767022,0.447013932,0.205582659,0.098591549,0.155124654,11.89285714,1.85906e-05,15.47024577,0.0,0.03033086,15.43991491,75.78481171,0.0,0.0,0.0,113.6204074,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,155886,158186,-99999,-99999,2.31144e-05,0.127712391,2.66014e-05,0.164032955,-99999.0,-99999.0,-99999.0,-99999.0,5,13,12,1,7.333333333,3640.794622,615481.0455
149856,361031000000.0,361031000000.0,36,103,111900,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,955.0657158,0.0,955.0657158,699.21998,1341,493.0,452.0,0.549,0,0.0,80,0.17699115,372,0.82300885,737,150,147,440,0.203527815,530,0,7,188,81,254,0,7,188,32,254,0,49,0,116,144,270,0.218867925,0.705071385,1.917851375,0.757987493,0.0,0.010011156,0.268871035,0.115843372,0.363261931,0.0,0.010011156,0.268871035,0.045765283,0.363261931,0.0,0.070078089,0.0,1.463058879,0,1.172566372,0.7677847,0.661333744,0.725047114,0.561169088,0.785646119,0.570375047,0.585793342,0.527033226,0.566541956,0.836621942,1.390566038,0.676673743,7.678596114,0.0,0.737370999,6.941225115,26.36886612,0.0,6.701109561,0.0,26.80443825,4.020665737,1166.77,0.140324226,0.412827214,7.33,4.911913309,0.00546607,216690,210901,22671,25208,3.21303e-05,0.177527155,3.54662e-05,0.218696434,1.81921e-06,0.003255472,3.92505e-06,0.00934392,18,10,7,13,11.33333333,8999.225181,3865095.959
149857,361032000000.0,361032000000.0,36,103,169704,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,10760.52523,167.9632598,10592.56197,7226.84612,1141,574.0,513.0,0.421,61,0.118908382,277,0.539961014,175,0.341130604,526,105,141,280,0.199619772,1906,51,250,1284,184,137,51,250,1284,172,137,0,12,0,292,391,1223,0.15320042,0.079426072,0.157883533,0.263738838,0.00705702,0.034593237,0.177670865,0.025460622,0.018957094,0.00705702,0.034593237,0.177670865,0.023800147,0.018957094,0.0,0.001660475,0.0,0.34316491,0,3.71539961,0.648899995,0.648899995,0.595860256,0.513425473,0.747629706,0.880728124,0.855808189,0.523047854,0.748933377,0.432565789,0.275970619,0.484794892,1.772513287,0.004738501,0.470459697,1.297315089,2.357337165,0.060419755,0.483358041,0.060419755,2.416790204,0.362518531,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,33989,42529,-99999,-99999,5.03981e-06,0.027846096,7.1519e-06,0.044100979,-99999.0,-99999.0,-99999.0,-99999.0,17,9,3,1,5.666666667,31322.00425,43547250.34
